column	public.dashboard_trust_composition.game_mode	2f91de74a8e8b02dce1e83963d35c2f4
column	public.dashboard_trust_composition.mean_score	f43844759679deabeebf45a5d29d735d
column	public.dashboard_trust_composition.n	e9b2d33afca8f78cca7e6a17dd74583c
column	public.data_deletion_requests.completed_at	3915fe93b67e2fcb2c03db586361f953
column	public.data_deletion_requests.id	3a924d3392cd8f14352ff1921ff105a1
column	public.data_deletion_requests.parent_id	d1e030a91571e2872523fcea23f16eb1
column	public.data_deletion_requests.requested_at	79b80ae64e225845084376b778edad62
column	public.data_deletion_requests.scope	3d2138225861acab061090c9621436a5
column	public.data_deletion_requests.status	917644f22a6d3caf0798277cf35231a8
column	public.data_deletion_requests.target_child_id	46165e3b7fc31798c255dbec8c2fd9fa
column	public.data_deletion_requests.tenant_id	ab67723fdc3e56e24916c06fcef0e29e
column	public.form_submissions.created_at	0f527ffd144f504d5fc601720daacea1
column	public.form_submissions.email	e2ac38ba05c2d25edae35a8d2ca91c95
column	public.form_submissions.form_type	6e40aa2833df081191a97f67412bb7c6
column	public.form_submissions.id	44fdfba33b133fb478c0a6a4537280fa
column	public.form_submissions.ip_hash	c524ec2ab4111a0987915658c4265350
column	public.form_submissions.message	23548df52492573d9fe8fecc89597033
column	public.form_submissions.metadata	0f6649e5377accf3a49c89f54bbe953b
column	public.form_submissions.name	36d688b64190b26221a43bd45a410cfb
column	public.form_submissions.role	58abdc155852240b80650b82b18dbd9f
column	public.form_submissions.school	1b26d13332aa07d669fb468d102d78b4
column	public.form_submissions.tenant_id	b9e15a2b3087a849128a01b46330dc3d
column	public.human_observation_fact.affect_tags	c0e238af74ff49ba616207a04b640448
column	public.human_observation_fact.age_band	54fa9f7a6b092c1cf729d22491a5ce57
column	public.human_observation_fact.classroom_code	23548df52492573d9fe8fecc89597033
column	public.human_observation_fact.device_id	aece8350a8b3c90280444def5569dcb8
column	public.human_observation_fact.focus_tags	bb7aef9d3bb6b8dddcdf3e4e73b5fb79
column	public.human_observation_fact.id	44fdfba33b133fb478c0a6a4537280fa
column	public.human_observation_fact.independence_tags	7809efb42a69a4a2dcf795319eafe95d
column	public.human_observation_fact.meta	9cb5c20320d68aba9862e6fe6b6f0fef
column	public.human_observation_fact.notable_tags	137930522fdc05674e2c53e8e56264c2
column	public.human_observation_fact.note	e3642ec473902a06f3be15e3c7379e46
column	public.human_observation_fact.observer_role	db3c98ff57a6d5a3d430a11ae519fd51
column	public.human_observation_fact.recorded_at	a1fe20d662ee94f7b7a879302be68de1
column	public.human_observation_fact.recorded_by	e2ac38ba05c2d25edae35a8d2ca91c95
column	public.human_observation_fact.session_id	d1ff67a17b581ebdd0cebcbcb91ea158
column	public.human_observation_fact.social_tags	8be56a1ee92970e41ff9cf65e05dbfda
column	public.human_observation_fact.tenant_id	fe3ac80028c7b130026486681f1d5481
column	public.item_difficulty.b	bf297ecafa4019ddbbf54f0d8a52ef5a
column	public.item_difficulty.game_mode	6e40aa2833df081191a97f67412bb7c6
column	public.item_difficulty.item_key	1e5ccacfe075a40d221df6567e320173
column	public.item_difficulty.last_updated	dd3dcc7bbdf42de467ad0274af032be2
column	public.item_difficulty.n_attempts	0293b299475d736aa64d750277f3c8e0
column	public.item_difficulty.tenant_id	d1ff67a17b581ebdd0cebcbcb91ea158
column	public.join_audit_log.created_at	a206bbc9f567315f802da98e0072cb55
column	public.join_audit_log.event	c0faea85d6dbc008ae0ccd53846cac84
column	public.join_audit_log.id	44fdfba33b133fb478c0a6a4537280fa
column	public.join_audit_log.metadata	bd080f1e9f5543db8b1658467b3991db
column	public.join_audit_log.result_code	1b26d13332aa07d669fb468d102d78b4
column	public.join_audit_log.session_id	7ea658363d5b23c551a67019d5a4c8f1
column	public.join_audit_log.student_id	63e50663891761f291e0a5f5de6069b6
column	public.join_rate_limits.attempt_count	f0630301b283863e2fbc994db008fa2b
column	public.join_rate_limits.ip_hash	1e5ccacfe075a40d221df6567e320173
column	public.join_rate_limits.window_start	c7f5be0a487d63b8c2a5c80656346419
column	public.learning_attempts.actual_value	e3642ec473902a06f3be15e3c7379e46
column	public.learning_attempts.age_band	88ea70d90a3b9ebb94fd04aa0a6936ec
column	public.learning_attempts.attempt_id	5d49e019513b9d080ecbe6060697477a
column	public.learning_attempts.attempt_number	462462372ce825d939d5b77d5c604549
column	public.learning_attempts.child_profile_id	3b1dda5386c176ee44a2403f293e307a
column	public.learning_attempts.client_seq	0961383b53e2e9b5c10d7935db84c001
column	public.learning_attempts.client_ts	61923a2f1574818409a5616a3a92f2d4
column	public.learning_attempts.context	06bd978a485535118ecd6e13cca2fc1f
column	public.learning_attempts.credibility_reasons	0512c047594990bbcd0ad15b1215c438
column	public.learning_attempts.credibility_score	d97cc5b769f58e9f1525333292b8f66e
column	public.learning_attempts.credibility_scored_at	c6bd9aefcb5f255d8adde115f1668430
column	public.learning_attempts.credibility_tier	48dfdec7f18bcef636746be88cf4572f
column	public.learning_attempts.device_id	36d688b64190b26221a43bd45a410cfb
column	public.learning_attempts.elo_processed_at	fe710fb6bfcd2a59aa0938e13a505d03
column	public.learning_attempts.event_uid	fe3ac80028c7b130026486681f1d5481
column	public.learning_attempts.expected_value	bf2e625b474494ba16c764c4146ede34
column	public.learning_attempts.game_mode	aece8350a8b3c90280444def5569dcb8
column	public.learning_attempts.gq_corrections_in_stroke	363cd86f6c069f93d2baa8bcb13e246a
column	public.learning_attempts.gq_directional_changes	896115671a832fa6792062be9a038cca
column	public.learning_attempts.gq_n_samples	d4854a667da361acc8e0cd748e3546a8
column	public.learning_attempts.gq_path_accuracy_pct	da6034e90ffcd3e54a0d1e0f00595f72
column	public.learning_attempts.gq_path_efficiency	7205ab0217098a1da1b67e557aa4ed78
column	public.learning_attempts.gq_pause_count	aebfda924ca48de92e3442c2858cfd0f
column	public.learning_attempts.gq_spatial_error_mean_px	b5959496b1cec816f225cc9346ebbda7
column	public.learning_attempts.gq_time_to_completion_ms	15ba21ef13b05d493a024a1da7864e82
column	public.learning_attempts.gq_time_to_first_movement_ms	cb1730265bae0096440ee9ef20bcdfc6
column	public.learning_attempts.gq_velocity_variance	c33c06340b633075b5255d0651ca879e
column	public.learning_attempts.id	44fdfba33b133fb478c0a6a4537280fa
column	public.learning_attempts.item_key	8f1a3d3b7b5c5e954863670c94bc14cb
column	public.learning_attempts.meta	f198b0a4a65aa73d3e74b9e49611efd5
column	public.learning_attempts.ms_to_attempt	5b28e65f4e2026f42d68d4d535aab3e1
column	public.learning_attempts.occurred_at	a1fe20d662ee94f7b7a879302be68de1
column	public.learning_attempts.session_id	b7b9bfc55f571dc809bc775b66de63d8
column	public.learning_attempts.stage_id	58abdc155852240b80650b82b18dbd9f
column	public.learning_attempts.stage_index	54b0ca654e90210b665a5c60b32e62c9
column	public.learning_attempts.tenant_id	3eb350e689a6eefe10872c9b46fe3360
column	public.learning_attempts.was_correct	bf3f20794cda61f7505792dbd19fa2d1
column	public.lios_adaptive_decisions.age_band	58abdc155852240b80650b82b18dbd9f
column	public.lios_adaptive_decisions.context	23548df52492573d9fe8fecc89597033
column	public.lios_adaptive_decisions.current_item	54fa9f7a6b092c1cf729d22491a5ce57
column	public.lios_adaptive_decisions.device_id	3d2138225861acab061090c9621436a5
